Iniciativa;Dia/Semana;Data Inicial;Data Final;Principal usuario;Mencao inicial;Assunto;Impacto;Titulos;Posts;Usuarios;Alcance Potencial;RTs;Posts/Dia;Sent. Positivo;Sent. Negativo;Sent. Neutro;Duracao;Atualizacoes
Gauge;NA;2021-01-20;2021-01-24;NA;NA;Agência;Baixo;Alerta 11890/21: (Baixo) Suposto caso de maus-tratos contra animal em agência no Chile;329;298;498825;NA;82;NA;1;NA;5;3
Gauge;NA;2021-01-06;2021-01-25;NA;NA;Produtos e Serviços;Baixo;Alerta 06880/21: (BAIXO) Usuários protestam contra possível reajuste da Fundação Saúde;2031;162;30629;NA;102;NA;1;NA;20;12
Gauge;NA;2021-01-19;2021-01-24;NA;NA;Produtos e Serviços;Moderado;Alerta 06888/21: (MODERADO) Segundo site, Itaú comete falha com o Pix;258;229;20264315;NA;43;NA;1;NA;6;4
Gauge;NA;2021-01-22;2021-01-23;NA;NA;Agência;Baixo;Alerta 11892/21: (BAIXO) Itaú apresenta problemas nos terminais de caixas;34;25;10251;NA;34;NA;1;NA;2;1
Gauge;NA;2020-12-30;2021-01-29;NA;NA;Atendimento;Moderado;Alerta 03876/21 (MODERADO) - Usuários relatam problemas com os canais de atendimento;1145;731;729792;NA;37;NA;1;NA;31;7
Gauge;NA;2021-01-24;2021-01-27;NA;NA;Institucional;Moderado;Alerta 07893/21: (MODERADO) Portais replicam que o Itaú estaria em grupo a favor da compra da vacina de Oxford para imunizar funcionários;262;237;17094783;NA;66;NA;1;NA;4;2
Gauge;NA;2020-12-31;2021-01-29;NA;NA;Agência;Moderado;Alerta 11876/21 (MODERADO) Clientes reclamam de problemas em agências do banco;1093;833;5446467;NA;36;NA;1;NA;30;8
Gauge;NA;2020-12-30;2021-01-29;NA;NA;Instabilidade;Moderado;Alerta 10878/21: (MODERADO) Usuários relatam que os canais de atendimento sofrem instabilidade;1726;1223;1403513;NA;56;NA;1;NA;31;12
Gauge;NA;2021-01-29;2021-01-30;NA;NA;Diversidade;Baixo;Alerta 02895/21: (BAIXO) Usuário reclama de suposta inconsistência do valor contratado e expõe possível problema com nome social;20;3;3;NA;20;NA;1;NA;2;0
Gauge;NA;2021-02-01;2021-02-01;NA;NA;Institucional;Baixo;ALERTA 07899/21: (BAIXO) Grupo ativista menciona o Itaú e outras empresas em black list;277;259;429685;NA;139;NA;1;NA;1;0
Gauge;NA;2021-01-29;2021-02-02;NA;NA;Relações Políticas;Baixo;Alerta 08894/21: (BAIXO) Questionam o Partido Novo sobre impeachment e associam ao Itaú;224;214;639228;NA;45;NA;1;NA;5;3
Gauge;NA;2021-02-02;2021-02-04;NA;NA;Relações Políticas;Alto;Alerta 08901/21: (ALTO) Comentários consideram eleição do Arthur Lira como negativa ao Itaú;1175;1161;1425127;NA;294;NA;1;NA;3;1
Gauge;NA;2021-02-04;2021-02-04;NA;NA;Comunicação;Baixo;Alerta 04902/21: (BAIXO) Repercussão negativa sobre a collab com o Greengo Dictionary;36;32;NA;NA;36;NA;1;NA;1;0
Gauge;NA;2021-02-01;2021-02-07;NA;NA;Institucional;Alto;Alerta 07898/21: (ALTO) Itaú divulga resultados dos lucros do 4° trimestre de 2020;703;567;46508964;NA;100;NA;0;1;7;7
Gauge;NA;2021-02-05;2021-02-07;NA;NA;Instabilidade;Baixo;ALERTA 10903/21: (BAIXO) - Internet, Mobile PF e PJ registram instabilidade;191;145;60668;NA;64;NA;1;NA;3;2
Gauge;NA;2021-02-02;2021-02-08;NA;NA;Relações Trabalhistas;Baixo;Alerta 12904/21: (BAIXO) Usuários e perfis sindicais questionam desligamentos de bancários;56;53;258973;NA;11;NA;1;NA;7;1
Gauge;NA;2021-02-11;2021-02-12;NA;NA;Institucional;Baixo;Alerta 07906/21: (BAIXO) Usuário crítica o Todos Pela Educação e as empresas que apoiam a ong;123;59;131250;NA;41;NA;1;NA;2;1
Gauge;NA;2021-02-10;2021-02-13;NA;NA;Relações Políticas;Baixo;Alerta 08907/21: (BAIXO) Internautas voltam a associar o termo Personnalité a termos políticos;292;275;2619366;NA;73;NA;1;NA;4;1
Gauge;NA;2021-02-09;2021-02-15;NA;NA;Relações Políticas;Extremo;Alerta 08905/21: (EXTREMO) Criticam pesquisa realizada pela XP e associam negativamente ao Itaú;3823;2948;4718487;NA;546;NA;1;NA;7;7
Gauge;NA;2021-02-12;2021-02-17;NA;NA;Produtos e Serviços;Baixo;Alerta 06909/21: (BAIXO) Usuários retomam protestos contra a Fundação Saúde;77;24;69;NA;7;NA;1;NA;6;2
Gauge;NA;2021-02-14;2021-02-18;NA;NA;Institucional;Alto;Alerta 07908/21: (ALTO) Grupo ativista volta a citar marcas sobre fake news;1209;1013;1151641;NA;242;NA;1;NA;5;4
Gauge;NA;2021-02-17;2021-02-18;NA;NA;Institucional;Baixo;Alerta 07910/21: (BAIXO) Repercussão tweet @CosmonautaPato;111;110;499966;NA;56;NA;1;NA;2;1
Gauge;NA;2021-02-18;2021-02-19;@CosmonautaPato;https://twitter.com/CosmonautaPato/status/1362383988002799616;Institucional;Baixo;Alerta 07911/21: (BAIXO) Perfil @CosmonautaPato faz comparação do Luciano Huck ao Bolsonaro;72;72;162323;NA;72;NA;1;NA;2;1
Gauge;NA;2021-02-17;2021-02-22;NA;NA;Produtos e Serviços;Baixo;Alerta 06914/21:(BAIXO) Re: Comunicado Informes de Rendimentos 2021;18;17;2427;NA;5;NA;1;NA;6;0
Gauge;NA;2021-02-21;2021-02-22;NA;NA;Relações Políticas;Baixo;Alerta 08913/21: (BAIXO) Internautas voltam a critica e-mail do banco sobre os resultados eleitorais;219;206;658343;NA;110;NA;1;NA;2;0
Gauge;NA;2021-02-22;2021-02-25;NA;NA;Relações Trabalhistas;Baixo;Alerta 12915/21: (BAIXO) Internautas e perfis sindicais criticam possíveis desligamentos do banco;141;127;672316;NA;47;NA;1;NA;4;2
Gauge;NA;2021-02-22;2021-02-25;NA;NA;Diversidade;Moderado;Alerta 02912/21: (MODERADO) Egydio de Souza Aranha - racismo/escravidão;693;605;798248;NA;173;NA;1;NA;4;5
Gauge;NA;2021-02-23;2021-02-25;NA;NA;Institucional;Alto;Alerta 07916/21: (ALTO) Internautas acusam o Itaú de influenciar o mercado de mídia nas capitais;1895;1890;2973040;NA;54;NA;1;NA;3;4
Gauge;NA;2021-02-19;2021-02-25;NA;NA;Relações Políticas;Baixo;Alerta 08917/21: (BAIXO) Internautas associam o Personnalité com termos e partidos políticos;449;410;887249;NA;64;NA;1;NA;7;1
Gauge;NA;2021-01-29;2021-02-25;NA;NA;Agência;Baixo;Alerta 11897/21: (BAIXO) Clientes enfrentam dificuldades em agências bancárias;557;425;952467;NA;21;NA;1;NA;28;16
Gauge;NA;2021-01-29;2021-02-28;NA;NA;Atendimento;Moderado;Re: Alerta 03900/21: (MODERADO) Reclamações sobre os canais de atendimento do banco;1688;1070;589162;NA;54;NA;1;NA;31;27
Gauge;NA;2021-01-29;2021-02-28;NA;NA;Instabilidade;Moderado;Alerta 10896/21: (MODERADO) Internautas reclamam de instabilidade nos canais digitais;1553;1073;3747216;NA;50;NA;1;NA;31;26
Gauge;NA;2021-02-27;2021-03-01;NA;NA;Relações Políticas;Moderado;Alerta 08918/21: (MODERADO) Críticas ao Itaú e Governo sobre impactos do Auxílio Emergencial;699;698;982379;NA;233;NA;100%;NA;3;2
Gauge;NA;2021-03-01;2021-03-02;NA;NA;Agência;Baixo;Alerta 11921/21: (BAIXO) - Repercussão sobre óbito em frente a agência 8202;31;24;3577347;NA;31;NA;100%;NA;2;1
Gauge;NA;2021-03-02;2021-03-04;NA;NA;Produtos e Serviços;Baixo;Alerta 06923/21: (BAIXO) Repercussão sobre o encerramento do saque gratuito ilimitado;23;22;636004;NA;12;NA;100%;NA;3;0
Gauge;NA;2021-03-04;2021-03-08;NA;NA;Produtos e Serviços;Alto;Alerta 06924/21: (ALTO) Internautas criticam o banco por cobrar taxas no Pix;1007;899;12084577;NA;92;NA;100%;NA;5;9
Gauge;NA;2021-03-05;2021-03-08;Dudu;https://twitter.com/De_Deus99/status/1367936199927738369;Segurança Física;Baixo;Alerta 05927/21: (BAIXO) Assalto a aposentada na saída do Banco Itaú;429;428;384348;NA;107;NA;100%;NA;4;1
Gauge;NA;2021-03-04;2021-03-08;NA;NA;Relações Trabalhistas;Alto;Alerta 12925/21: (ALTO) Internautas relatam pratica de metas abusivas;1552;174;306791;NA;776;NA;100%;NA;5;2
Gauge;NA;2021-03-05;2021-03-08;NA;NA;Relações Políticas;Baixo;Alerta 08929/21: (BAIXO) Marina Silva é alvo de críticas e associam ao Itaú;442;406;1094767;NA;111;NA;100%;NA;4;0
Gauge;NA;2021-03-04;2021-03-11;NA;NA;Relações Trabalhistas;Baixo;Alerta 12926/21: (BAIXO) Demissão de funcionários do Itaú que solicitaram auxílio emergencial;4066;3844;73495384;NA;508;0,40%;3%;96,90%;8;6
Gauge;NA;2021-03-06;2021-03-11;NA;NA;Instabilidade;Baixo;Alerta 10930/21: (BAIXO) Pix registra instabilidade no último dia 06/03/2021;200;115;74779;NA;33;NA;100%;NA;6;1
Gauge;NA;2021-03-11;2021-03-12;NA;NA;Institucional;Baixo;Alerta 07932/21: (BAIXO) Usuária retoma publicação antiga do Awake Giants e gera novo fluxo;60;52;99032;NA;30;NA;100%;NA;2;0
Gauge;NA;2021-03-11;2021-03-12;NA;NA;Institucional;Baixo;Alerta 07933/21: (BAIXO) Influenciadora utiliza o Personnalité para crítica de classe;256;255;873195;NA;128;NA;100%;NA;2;0
Gauge;NA;2021-03-10;2021-03-14;NA;NA;Relações Políticas;Extremo;Alerta 08931/21: (EXTREMO) Internautas relatam suposta critica de gerente a escolha política de cliente por Whatsapp;2441;2244;3370697;NA;610;NA;100%;NA;5;5
Gauge;NA;2021-03-15;2021-03-16;NA;NA;Relações Políticas;Baixo;Alerta 08936/21: (BAIXO) Internautas associam novamente o Itaú com a política Marina Silva;162;139;240176;NA;81;NA;100%;NA;2;1
Gauge;NA;2021-03-14;2021-03-15;NA;NA;Relações Políticas;Baixo;Alerta 08934/21: (BAIXO) Internautas associam o Itaú a um suposto interesse em uma candidatura do ex-presidente Lula;275;275;553246;NA;138;NA;100%;NA;2;0
Gauge;NA;2021-03-13;2021-03-15;Biazita gomes;https://twitter.com/biazitagomes/status/1370887552362745860;Institucional;Baixo;Alerta 07935/21: (BAIXO) Usuária associa termo personnalité a emissora de televisão;91;91;288149;NA;30;NA;100%;NA;3;0
Gauge;NA;2021-03-16;2021-03-20;NA;NA;Relações Trabalhistas;Baixo;Alerta 12937/21: (BAIXO) Novo programa de remuneração variável do banco recebe críticas;124;88;148798;NA;31;NA;100%;NA;5;2
Gauge;NA;2021-03-15;2021-03-18;Eliane Ferreira;https://www.facebook.com/194421643940842/posts/3768753149840989/?comment_id=120557273374188;Produtos e Serviços;Baixo;Alerta 06938/21: (BAIXO) Cliente Eliane Ferreira realiza série de críticas ao banco;46;2;0;NA;12;NA;100%;NA;4;0
Gauge;NA;2021-03-19;2021-03-21;NA;NA;Institucional;Moderado;Alerta 07939/21: (MODERADO) Perfil acusa influência do Itaú na linha editorial do InfoMoney;611;609;743152;NA;204;NA;100%;NA;3;1
Gauge;NA;2021-03-20;2021-03-22;NA;NA;Relações Políticas;Baixo;Alerta 08940/21: (BAIXO) Críticas sobre a concessão do Auxílio Emergencial e associação ao Itaú;189;189;368053;NA;63;NA;100%;NA;3;1
Gauge;NA;2021-03-22;2021-03-23;Pato Corporation;https://twitter.com/CosmonautaPato/status/1374153582602240005;Relações Políticas;Baixo;Alerta 08943/21: (BAIXO) Usuário alega interesse político em pesquisa encomendada pela XP;95;95;326850;NA;48;NA;100%;NA;2;1
Gauge;NA;2021-03-21;2021-03-23;NA;NA;Relações Políticas;Baixo;Alerta 08941/21: (BAIXO) Internautas criticam assinatura do Pedro Moreira Salles em carta aberta;159;132;238235;NA;53;NA;100%;NA;3;2
Gauge;NA;2021-03-18;2021-03-22;NA;NA;Relações Políticas;Baixo;Alerta 08942/21: (BAIXO) Usuários associam negativamente o Personnalité a termos políticos;146;143;1395731;NA;29;NA;100%;NA;5;0
Gauge;NA;2021-03-23;2021-03-27;NA;NA;Relações Políticas;Baixo;Alerta 08944/21: (BAIXO) Internautas alegam que o Itaú influenciou o pronunciamento do Bolsonaro;77;71;121690;NA;19;NA;100%;NA;5;3
Gauge;NA;2021-03-26;2021-03-29;NA;NA;Relações Políticas;Baixo;Alerta 08945/21: (BAIXO) Membros do Partido Novo são associados a lista de vacinação indevida;46;46;95092;NA;15;NA;100%;NA;4;2
Gauge;NA;2021-02-28;2021-03-31;NA;NA;Instabilidade;Moderado;Alerta 10920/21: (MODERADO) Internautas relatam instabilidade nos canais digitais do banco;1945;1388;1991525;NA;61;NA;100%;NA;32;31
Gauge;NA;2021-02-28;2021-03-31;NA;NA;Atendimento;Moderado;Alerta 03922/21: (MODERADO) Usuários criticam contato nos canais de atendimento do banco;1219;886;913171;NA;39;NA;100%;NA;32;28
Gauge;NA;2021-02-26;2021-03-31;NA;NA;Agência;Baixo;Alerta 11919/21: (BAIXO) Internautas relatam dificuldades em agências;674;553;1845309;NA;20;NA;100%;NA;34;24
Gauge;NA;2021-03-31;2021-03-31;@adrianacarranca;https://twitter.com/AdrianaCarranca/status/1377292266126065666;Institucional;Baixo;Alerta 07946/21: (BAIXO) Jornalista questiona o quanto o Itaú doou ao SUS;26;26;38322;NA;26;NA;100%;NA;1;0
Gauge;NA;2021-03-31;2021-04-03;NA;NA;Institucional;Baixo;Alerta 07951/21: (BAIXO) Itaú e outros bancos são criticados por doação de cestas básicas;23;21;16343;NA;3;NA;100%;NA;4;0
Gauge;NA;2021-04-01;2021-04-02;NA;NA;Relações Políticas;Baixo;Alerta 08949/21: (BAIXO) Internauta faz associação do Itaú com políticos;208;183;917243;NA;104;NA;100%;NA;2;1
Gauge;NA;2021-04-04;2021-04-06;NA;NA;Relações Trabalhistas;Baixo;Alerta 12953/21: (BAIXO) Vigilantes criticam empresa terceirizada e acusam apoio do Itaú;20;18;44460;NA;10;NA;100%;NA;3;0
Gauge;NA;2021-04-12;2021-04-13;NA;NA;Instabilidade;Baixo;Alerta 10955/21: (BAIXO) Usuários reclamam de problemas para PF e PJ nos canais digitais;284;250;219640;NA;142;NA;100%;NA;2;1
Gauge;NA;2021-04-11;2021-04-12;NA;NA;Relações Políticas;Baixo;Alerta 08956/21: (BAIXO) Usuário associa o Itaú ao Governo atual negativamente;96;92;195957;NA;48;NA;100%;NA;2;0
Gauge;NA;2021-04-04;2021-04-12;NA;NA;Relações Políticas;Baixo;Alerta 08952/21: (BAIXO) Internautas atrelam a imagem do banco a partidos e figuras políticas;744;699;1273660;NA;83;NA;100%;NA;9;4
Gauge;NA;2021-04-10;2021-04-20;NA;NA;Relações Políticas;Moderado;Alerta 08954/21: (MODERADO) Perfis alegam calote bilionário do Itaú em um de seus acionistas;1291;1123;3778805;NA;117;NA;100%;NA;11;5
Gauge;NA;2021-04-19;2021-04-21;NA;NA;Institucional;Baixo;Alerta 07959/21: (BAIXO) Internautas voltam a associar o banco a grupo de combate a fake news;282;260;630923;NA;94;NA;100%;NA;3;2
Gauge;NA;2021-04-16;2021-04-20;NA;NA;Relações Trabalhistas;Baixo;Alerta 12958/21: (BAIXO) Repercussão sobre desligamento da ex-funcionária Thiessa Almeida;174;165;190098;NA;35;NA;100%;NA;5;2
Gauge;NA;2021-04-22;2021-04-23;NA;NA;Instabilidade;Baixo;Alerta 10962/21: (BAIXO) Correntistas relatam instabilidade nos canais digitais do banco;67;48;22068;NA;67;NA;100%;NA;2;1
Gauge;NA;2021-04-21;2021-04-22;Miguel Leal;https://www.facebook.com/194421643940842/posts/3954811514568484/?comment_id=3957612674288368&reply_comment_id=3988689601180675;Relações Trabalhistas;Baixo;Alerta 12963/21: (BAIXO) Internauta criticam o banco por suposto trabalho excessivo;41;1;0;NA;41;NA;100%;NA;2;0
Gauge;NA;2021-04-20;2021-04-22;NA;NA;Relações Políticas;Baixo;Alerta 08964/21: (BAIXO) Marcelo Freixo cita o Itaú ao defender a não privatização dos Correios;127;127;1666380;NA;42;NA;100%;NA;3;0
Gauge;NA;2021-04-19;2021-04-20;@cosmonautapato;https://twitter.com/CosmonautaPato/status/1384093273623465992;Relações Políticas;Baixo;"Alerta 08961/21: (BAIXO) Detrator associa o Itaú à ""Frente Ampla"" e embate político";212;211;598275;NA;106;NA;100%;NA;2;0
Gauge;NA;2021-04-19;2021-04-25;NA;NA;Institucional;Baixo;Alerta 07960/21: (BAIXO) Internautas criticam o banco por suposto apoio a grupo ativista;527;490;989673;NA;75;NA;100%;NA;7;3
Gauge;NA;2021-04-14;2021-04-23;NA;NA;Institucional;Baixo;"Alerta 07957/21: (BAIXO) Usuários repercutem negativamente a aquisição de ""kit intubação"" ao SUS";122;117;3345;NA;12;NA;100%;NA;10;5
Gauge;NA;2021-04-21;2021-04-24;NA;NA;Relações Trabalhistas;Baixo;Alerta 12965/21: (BAIXO) Mobilizações contra possível atropelamento de ciclista por gerente do Itaú;89;56;88595;NA;30;NA;100%;NA;4;0
Gauge;NA;2021-03-31;2021-04-29;NA;NA;Agência;Baixo;Alerta 11950/21: (BAIXO) Usuários informam enfrentar dificuldades em agências;743;556;954.312;NA;26;NA;100%;NA;30;14
Gauge;NA;2021-03-31;2021-04-30;NA;NA;Atendimento;Moderado;Alerta 03948/21: (Moderado) Internautas reclamam de problemas nos canais de atendimento do Itaú;1296;898;952841;NA;48;NA;100%;NA;31;19
Gauge;NA;2021-03-31;2021-04-30;NA;NA;Instabilidade;Moderado;Alerta 10947/21: (MODERADO) Clientes reclamam de problemas nos canais digitais do banco;1534;1182;668402;NA;49;NA;100%;NA;31;20
Gauge;NA;2021-05-01;2021-05-02;NA;NA;Relações Políticas;Baixo;Alerta 08971/21: (BAIXO) Influenciador associa Lula ao Itaú em vídeo publicado no YouTube;171;168;867025;NA;86;NA;100%;NA;2;0
Gauge;NA;2021-05-01;2021-05-01;NA;NA;Resposabilidade Socioambiental;Baixo;Alerta 14969/21 (BAIXO) Portais acusam financiamento de frigoríficos em áreas de desmatamento;27;26;436759;NA;14;NA;100%;NA;1;0
Gauge;NA;2021-04-28;2021-05-01;NA;NA;Institucional;Baixo;Alerta 07967/21: (BAIXO) Internautas criticam processo movido por funcionário do banco;262;219;648495;NA;66;NA;100%;NA;4;4
Gauge;NA;2021-04-30;2021-05-03;NA;NA;Relações Políticas;Baixo;Alerta 08968/21: (BAIXO) Internautas criticam privatização da CEDAE e atrela ao Itaú;237;226;533575;NA;59;NA;100%;NA;4;3
Gauge;NA;2021-04-26;2021-05-06;NA;NA;Diversidade;Baixo;Alerta 02966/21: (BAIXO) Repercussão sobre posicionamento do Itaú contra a PL 504/2020;579;502;486736;NA;64;NA;100%;NA;11;7
Gauge;NA;2021-05-07;2021-05-09;NA;NA;Instabilidade;Baixo;Alerta 10975/21 (BAIXO) Internautas reclamam de instabilidade em transferências via PIX;253;207;214918;NA;127;NA;100%;NA;3;2
Gauge;NA;2021-05-05;2021-05-10;NA;NA;Relações Políticas;Baixo;Alerta 08976/21: (BAIXO) Itaú Personnalité é novamente associado a política;69;63;309190;NA;12;NA;100%;NA;6;0
Gauge;NA;2021-03-08;2021-05-12;NA;NA;Comunicação;Alto;Alerta 04928/21: (Alto) Internautas criticam a nova campanha do banco de privacidade de dados;2846;2303;2685000;NA;53;NA;100%;NA;66;77
Gauge;NA;2021-05-03;2021-05-12;NA;NA;Institucional;Extremo;Alerta 07974/21: (EXTREMO) Itaú divulga os lucros obtidos no 1° tri de 2021;2522;1672;75155755;NA;252;0,6;50%;49,3;10;15
Gauge;NA;2021-05-03;2021-05-13;NA;NA;Institucional;Baixo;Alerta 07977/21: (BAIXO) Awake Giants critica o Itaú por publicidade na Folha de S. Paulo;443;437;835731;NA;40;NA;100%;NA;11;4
Gauge;NA;2021-05-12;2021-05-13;NA;NA;Relações Políticas;Baixo;Alerta 08979/21: (BAIXO) Críticas aos bancos após possível pronunciamento de Kim Kataguiri;67;67;199730;NA;34;NA;100%;NA;2;0
Gauge;NA;2021-05-13;2021-05-13;NA;NA;Institucional;Baixo;Alerta 07978/21: (BAIXO) Repercussão sobre o processo criminal contra 15 perfis de Twitter;44;38;190181;NA;44;NA;100%;NA;1;1
Gauge;NA;2021-05-20;2021-05-23;NA;NA;Relações Políticas;Alto;Alerta 08980/21: (ALTO) Publicações acusando o Itaú de suposto calote bilionário em um dos seus acionistas;1320;755;1152530;NA;330;NA;100%;NA;4;3
Gauge;NA;2021-05-24;2021-05-25;NA;NA;Atendimento;Baixo;Alerta 03984/21 - (BAIXO) Repercussão de tweets sobre prova de vida;106;66;179793;NA;53;NA;100%;NA;2;0
Gauge;NA;2021-05-23;2021-05-26;NA;NA;Institucional;Baixo;Alerta 07983/21- (BAIXO) Moradores de BH voltam a citar a retirada do relógio do Banco Itáu;68;63;372520;NA;10;NA;100%;NA;4;2
Gauge;NA;2021-05-26;2021-05-27;NA;NA;Fraude e Vazamento;Baixo;Alerta 01986/21 : (BAIXO) Seguidores do influenciador @youngmasckaoficial manifesta nas redes;67;38;0;NA;34;NA;100%;NA;2;0
Gauge;NA;2021-04-30;2021-05-30;NA;NA;Instabilidade;Moderado;Alerta 10970/21 : (MODERADO) Usuários demonstram insatisfações por instabilidade nos canais de atendimento;1673;1193;1053591;NA;54;NA;100%;NA;31;29
Gauge;NA;2021-04-30;2021-05-30;NA;NA;Atendimento;Moderado;Alerta 03972/21: (MODERADO) Reclamações sobre os canais de atendimento;1226;870;3725037;NA;40;NA;100%;NA;31;26
Gauge;NA;2021-04-30;2021-05-30;NA;NA;Agência;Baixo;Alerta 11973/21: (BAIXO) Clientes alegam enfrentar dificuldades nas agências do banco;521;384;1989371;NA;19;NA;100%;NA;31;23
Gauge;NA;2021-05-27;2021-05-30;NA;NA;Relações Políticas;Alto;Alerta 08985/21: (ALTO) Influenciador aborda projeção de PIB feita pelo banco;1495;1475;1934569;NA;374;NA;100%;NA;4;5
Gauge;NA;2021-05-31;2021-06-01;@matheuspggomes;https://twitter.com/matheuspggomes/status/1399469754000285701;Relações Políticas;Baixa;Alerta 08991/21: (BAIXO) Acusam possível dívida do Itaú aos cofres públicos ao criticar reforma da previdência;178;178;118614;NA;89;NA;100%;NA;2;1
Gauge;NA;2021-06-02;2021-06-03;NA;NA;Fraude e Vazamento;Baixa;Alerta 01992/21: (BAIXO) Suposto golpe do cartão Personnalité circula nas redes;26;25;275114;NA;13;NA;100%;NA;2;0
Gauge;NA;2021-06-06;2021-06-06;NA;NA;Fraude e Vazamento;Baixa;Alerta 01993/21: (BAIXO) Golpistas utilizam reconhecimento facial para financiar carro;44;38;56127;NA;22;NA;100%;NA;1;0
Gauge;NA;2021-06-04;2021-06-08;NA;NA;Produtos e Serviços;Baixa;Alerta 06995/2021: (BAIXO) Clientes criticam crédito imobiliário do Itaú;38;22;72951;NA;13;NA;100%;NA;5;0
Gauge;NA;2021-06-04;2021-06-13;NA;NA;Institucional;Baixa;Alerta 07994/21: (BAIXO) Usuários pressionam patrocinadores após acusação de assédio na CBF;386;348;676732;NA;64;NA;100%;NA;10;2
Gauge;NA;2021-06-10;2021-06-13;NA;NA;Diversidade;Baixa;Alerta 02996/21: (BAIXO) Usuários acusam o banco de racismo por vagas de emprego;41;38;55220;NA;14;NA;100%;NA;4;1
Gauge;NA;2021-06-11;2021-06-16;NA;NA;Produtos e Serviços;Moderada;Alerta 06997/21: (MODERADO) Usuária @Conservadora191 critica o banco sobre financiamento imobiliário;1205;890;2645382;NA;201;NA;100%;NA;6;6
Gauge;NA;2021-06-14;2021-06-15;NA;NA;Diversidade;Baixa;Alerta 02998/21: (BAIXO) Usuário alega não uso do nome social em correspondência;55;42;69762;NA;28;NA;100%;NA;2;2
Gauge;NA;2021-05-14;2021-06-13;NA;NA;Comunicação;Baixa;Alerta 04982/21 : (BAIXO) Repercussão sobre patrocínio do banco a empresa do mercado gamer;444;404;262350;NA;20;NA;100%;NA;31;16
Gauge;NA;2021-05-30;2021-06-17;NA;NA;Institucional;Baixa;Alerta 07990/21: (BAIXO) Itaú é mencionado em críticas sobre realização da Copa América no Brasil;957;585;1716501;NA;50;NA;100%;NA;19;19
Gauge;NA;2021-06-19;2021-06-23;NA;NA;Institucional;Baixa;Alerta 071000/21: (BAIXO) Usuários criticam Itaú depois de depredação em agência durante manifestação;488;414;859445;NA;98;NA;100%;NA;5;4
